student;snapshot;c_error;r_error;t_failed;t_success
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-04T01_26_58.424Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-04T02_19_05.041Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-04T02_31_09.039Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-04T03_00_55.113Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-06T05_42_30.850Z;0;0;18;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-06T14_05_32.687Z;0;0;16;2
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-06T14_24_13.566Z;0;0;17;1
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T00_56_11.894Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T21_35_33.698Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T22_37_37.174Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T22_59_34.693Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T23_38_14.623Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-07T23_54_00.006Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-08T04_56_21.583Z;0;0;3;15
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-08T17_56_30.460Z;0;0;3;15
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-08T18_29_51.651Z;0;0;1;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-08T20_03_38.524Z;0;0;1;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-08T23_52_59.520Z;1;0;0;0
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-09T04_47_34.595Z;0;0;1;17
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-09T14_25_54.181Z;0;0;3;15
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-09T15_26_58.707Z;0;0;3;15
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-09T15_56_13.486Z;0;0;0;18
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-09T20_10_14.100Z;0;0;0;18
04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795;2020-10-15T15_05_23.726Z;0;0;0;18
084446117d0ab708d724abbe76e58340d13dc899;2020-10-07T07_22_01.721Z;0;0;18;0
084446117d0ab708d724abbe76e58340d13dc899;2020-10-07T10_03_40.117Z;0;0;13;5
084446117d0ab708d724abbe76e58340d13dc899;2020-10-07T11_20_57.366Z;0;0;13;5
084446117d0ab708d724abbe76e58340d13dc899;2020-10-07T11_34_58.211Z;1;0;0;0
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T03_52_53.810Z;0;0;11;7
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T05_31_50.560Z;0;0;12;6
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T07_10_54.077Z;0;0;7;11
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T16_49_21.525Z;0;0;7;11
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T19_05_43.222Z;0;0;10;8
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T19_47_03.506Z;0;0;10;8
084446117d0ab708d724abbe76e58340d13dc899;2020-10-08T23_06_53.618Z;0;0;3;15
084446117d0ab708d724abbe76e58340d13dc899;2020-10-09T00_31_22.886Z;0;0;3;15
084446117d0ab708d724abbe76e58340d13dc899;2020-10-09T03_22_39.625Z;0;0;0;18
084446117d0ab708d724abbe76e58340d13dc899;2020-10-09T04_13_08.521Z;0;0;0;18
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-07T20_06_27.535Z;0;0;18;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-07T20_52_53.511Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-07T22_57_32.853Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-07T23_33_37.898Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-07T23_51_25.682Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T00_46_23.579Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T01_43_43.132Z;0;0;15;3
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T03_12_31.337Z;0;0;13;5
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T03_25_53.626Z;0;0;13;5
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T05_00_02.895Z;0;0;7;11
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T17_56_19.929Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T18_25_24.436Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T19_44_44.357Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T19_55_05.179Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T21_39_05.058Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T22_22_47.952Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T22_54_42.771Z;0;3;3;15
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T23_16_40.187Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-08T23_48_59.172Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-09T00_00_16.351Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-09T00_34_53.366Z;1;0;0;0
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-09T01_44_16.924Z;0;0;0;18
0b2b215d3895dc070ff308ca5d5733bb0abda40f;2020-10-09T02_26_57.831Z;0;0;0;18
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-04T21_31_14.422Z;0;0;18;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-04T21_31_49.195Z;0;0;18;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-04T22_06_34.872Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-06T17_27_09.035Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-06T21_50_14.825Z;0;0;15;3
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-08T22_55_22.124Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-08T23_59_27.275Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-09T02_06_42.576Z;1;0;0;0
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-09T20_28_16.407Z;0;0;9;9
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-09T21_23_06.476Z;0;0;9;9
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-09T21_40_41.696Z;0;0;9;9
0c2eedb86a7888c7defd056d073fc040a338eec3;2020-10-09T22_35_24.051Z;0;0;9;9
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-06T01_50_59.078Z;0;0;18;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-06T01_51_48.323Z;0;0;18;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-06T04_02_53.890Z;0;0;13;5
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-06T21_46_08.598Z;0;0;13;5
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-09T00_30_47.065Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-09T04_33_49.748Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-09T13_59_47.701Z;1;0;0;0
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-09T17_25_11.820Z;0;0;3;15
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T00_01_56.121Z;0;0;0;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T00_31_55.696Z;0;0;0;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T01_10_06.872Z;0;0;0;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T01_36_33.740Z;0;0;0;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T03_13_07.741Z;0;0;0;18
0c51503c95c50eeaf97615b29561f75e0d6d60c3;2020-10-10T03_51_41.639Z;0;0;0;18
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-07T00_22_49.527Z;0;0;18;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-07T01_28_23.766Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-07T05_00_31.572Z;0;0;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T03_52_18.032Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T05_00_36.342Z;0;0;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T13_25_01.996Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T15_05_51.852Z;1;0;0;0
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T17_49_31.376Z;0;3;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T20_37_02.021Z;0;2;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T22_04_45.570Z;0;3;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T22_42_54.219Z;0;3;3;15
0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356;2020-10-08T23_21_30.734Z;0;0;0;18
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-03T20_57_48.588Z;0;0;18;0
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-05T19_05_08.163Z;0;0;18;0
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-05T19_48_29.620Z;0;0;13;5
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-05T20_21_15.771Z;0;0;13;5
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-06T04_38_51.512Z;0;0;10;8
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-06T05_52_38.398Z;0;0;7;11
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-06T11_35_11.324Z;0;0;7;11
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-06T18_45_35.720Z;0;0;3;15
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-07T03_34_29.827Z;0;0;3;15
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T04_54_10.909Z;0;0;1;17
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T05_09_50.125Z;0;0;1;17
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T16_55_46.465Z;0;0;1;17
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T19_10_39.139Z;1;0;0;0
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T22_31_00.463Z;0;0;1;17
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T22_56_42.727Z;0;3;3;15
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T23_29_40.660Z;0;0;3;15
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-08T23_54_40.696Z;1;0;0;0
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-09T00_50_12.563Z;1;0;0;0
0cec4107a713477189bb82d9d34b81190cb1201b;2020-10-09T04_19_24.092Z;0;0;0;18
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-07T20_47_23.430Z;0;0;18;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-09T00_37_27.287Z;0;0;18;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-09T01_37_55.831Z;0;0;18;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-09T22_00_27.431Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-09T22_32_04.924Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-10T00_35_09.743Z;1;0;0;0
0de822bddc1dd72a3230320f51b10b9f7a509869;2020-10-10T01_59_31.775Z;1;0;0;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T10_02_21.330Z;0;0;18;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T10_03_37.017Z;0;0;18;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T12_57_23.690Z;0;0;15;3
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T15_56_20.967Z;0;0;15;3
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T17_16_55.736Z;0;0;13;5
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T17_39_41.729Z;0;0;13;5
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T19_27_55.635Z;0;0;11;7
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T19_41_08.739Z;0;0;11;7
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T20_05_47.667Z;0;0;11;7
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T20_56_32.992Z;1;0;0;0
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T22_24_51.062Z;0;2;5;13
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-05T23_26_25.400Z;0;2;4;14
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-08T21_14_25.685Z;0;2;4;14
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-08T21_38_42.635Z;0;0;2;16
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-08T21_57_39.483Z;0;0;2;16
0e5e2419246434693bfda4a7c0c42bf8f6a75339;2020-10-08T22_14_38.398Z;0;0;0;18
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-06T11_33_44.096Z;0;0;18;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-06T11_48_57.046Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-06T14_32_08.023Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-06T21_43_19.293Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-06T22_22_19.477Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-07T00_08_37.590Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-07T00_30_59.806Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-07T02_35_01.734Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T00_32_40.399Z;0;0;11;7
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T00_48_02.535Z;0;0;11;7
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T01_37_59.132Z;0;0;9;9
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T12_45_51.057Z;0;0;8;10
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T14_37_32.577Z;0;0;8;10
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T19_27_28.414Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T19_47_18.585Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T22_29_10.233Z;0;0;7;11
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T23_04_29.435Z;1;0;0;0
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-08T23_56_34.796Z;0;0;7;11
0e874cd0ec2bac9c0fde37da1d71d9f9c0456023;2020-10-09T02_25_24.044Z;0;0;4;14
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-05T19_29_36.687Z;0;0;18;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-05T19_29_56.230Z;0;0;18;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-05T21_09_37.471Z;1;0;0;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-05T22_28_21.420Z;0;0;13;5
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-07T00_08_37.498Z;0;0;1;17
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-07T23_08_38.774Z;1;0;0;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-08T00_06_34.617Z;1;0;0;0
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-08T02_51_27.796Z;0;0;0;18
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-08T20_28_46.725Z;0;0;0;18
0ebaaad003868565710d1724cb582f41ed3aa598;2020-10-08T21_56_28.055Z;0;0;0;18
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-05T12_21_20.287Z;0;0;18;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-05T13_33_56.253Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-05T17_36_58.354Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-05T17_50_12.248Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-06T13_34_47.265Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-06T14_21_07.976Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-06T14_55_50.103Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-06T17_19_20.010Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T12_57_43.356Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T14_04_52.721Z;0;0;11;7
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T14_31_06.269Z;0;0;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T15_23_49.924Z;0;0;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T18_56_53.817Z;0;0;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T19_20_59.627Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T19_42_51.132Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T20_25_41.098Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T21_14_33.070Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-08T23_23_13.680Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-09T00_29_50.142Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-09T01_00_36.212Z;0;3;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-09T03_09_00.931Z;0;0;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-09T03_55_49.751Z;0;3;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-09T23_18_38.573Z;1;0;0;0
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T00_56_42.699Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T01_09_51.834Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T01_39_54.616Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T01_57_29.895Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T02_16_02.084Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T02_34_10.797Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T03_05_26.354Z;0;2;9;9
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-10T03_58_34.653Z;0;0;2;16
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-11T20_48_40.789Z;0;0;2;16
0f88be4b4d0a31605c539532fce08ed600190170;2020-10-12T23_06_57.424Z;0;0;2;16
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-07T20_21_47.980Z;0;0;18;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-07T20_25_58.692Z;0;0;18;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-07T21_55_16.475Z;1;0;0;0
0fc86b6a1afaad8cc203fac7e27c55097c310937;2020-10-07T23_21_16.124Z;1;0;0;0
