student_id,jadud_hw_03,jadud_hw_04,jadud_hw_05,jadud_hw_06,jadud_hw_07,jadud_hw_08
0f88be4b4d0a31605c539532fce08ed600190170,0.0,0.0,0.038461538461538464,0.04264870931537598,0.08225108225108226,0.0137221269296741
0fc86b6a1afaad8cc203fac7e27c55097c310937,0.0,0.0,0.0,0.021080368906455864,0.296969696969697,0.0
107e619e6f2a5a39e729d6ffaa91b43d2be99edf,0.0,0.0,0.0,0.04906204906204907,0.027972027972027972,0.0
11a155325f353f226a2e2f1ac11eb3aa5351b146,0.0,0.0,0.0,0.031877213695395513,0.0,0.13043478260869565
1390c5e2235f7bf89d0e6af7570654c3fa81a50e,0.0,0.0,0.02564102564102564,0.010540184453227932,0.07851239669421488,0.14141414141414144
139c29eaf2bf6ea4e53e4a9f895ad1199b063548,0.0,0.3986013986013986,0.0,0.030303030303030304,0.0,0.148989898989899
15a781a47074cd944066e0eae974606082fc9788,0.0,0.0,0.0,0.025518341307814992,0.0,0.06666666666666667
15b943b08735673bf26c83a3211e0dcdbe4014e0,0.0,0.0,0.11294765840220386,0.02540106951871658,0.43506493506493504,0.3964646464646464
15c790d885b3c3fbf73e766b09fe14cb31b34d63,0.0,0.0,0.0,0.07317073170731707,0.0,0.17532467532467533
1617cb7fffc171ccfb7a8a377fb8ed9188bebe0d,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
1655907b46332e9bf59fd3792dffea88f661da4d,0.0,0.5645933014354066,0.0,0.07002457002457003,0.0,0.15909090909090912
1697b3ab314a9d0523a560fb62094ecc8b34c55f,0.0,0.0,0.05,0.062367864693446094,0.07196969696969698,0.1889952153110048
16d9298309705bb8ce82f1f11aa45a893548b88a,0.0,0.0,0.058823529411764705,0.022518765638031693,0.11688311688311688,0.041666666666666664
16f05fc1b167b79d431c60e7690dbf8f42a6490b,0.0,0.0,0.07692307692307693,,0.0,0.1
1933eef337e0dad01d6f7dadc966c42abda9d7a5,0.0,0.0,0.04918032786885246,0.04503753127606339,0.027972027972027972,0.2909090909090909
198314c2ae4294f0607d2c85c1e50817f69c6613,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
199166168078f1058210fb1ed2f424a0fd37b7cf,0.0,0.0,0.0,0.11330698287220028,0.11188811188811189,0.1657754010695187
19a941d7bba8f42a286f5249358a6e49d06101cc,0.0,0.0,0.5471698113207547,0.10606060606060606,0.08333333333333333,0.07407407407407407
1a676b4c17bf88842f0bb342f6a115f5bf3abba9,0.0,0.0,0.17647058823529413,0.012759170653907496,0.03125,0.125
1ad9edc00d9ebb99dd584bc7702d51428456e6db,0.0,0.0,0.0,0.0,0.31550802139037437,0.12878787878787878
1b36a93c5733420b1086dbf81bc1e2af6678e411,0.0,,,,,
1daf3808a0069a2ee28993bb7b4358f05d35d5d4,0.0,0.0,0.0,0.012326656394453005,0.3181818181818182,0.2766798418972332
1f6649cfa736c67eb2271da4a3afea2c55db34e6,0.0,,,,,
20c9374598da999068e755c6651799d960f81954,0.0,0.0,0.0,0.008171603677221655,0.022727272727272728,0.041666666666666664
20ece659e4a299b8be3c7d42aadc6edbdf358d08,0.0,0.0,0.0625,0.0,0.0,0.0
21dab4c1463f923623b244ac4c19f58c41bc46bc,0.0,0.0,0.05263157894736842,0.019524100061012812,0.0,0.1
223e47f9cba0cfb0c1fd36160189bdcdd5fb3ae0,0.0,0.0,0.05,0.02608047690014903,0.0,0.07523510971786833
24d8a641417c3d9b096f69b4afc2f647c5dc1265,0.0,0.3106060606060606,0.038461538461538464,0.03506493506493506,0.1994949494949495,0.034482758620689655
250f90922642dce6892783fe11a3cbaf5e917cb1,0.0,0.0,0.09090909090909091,0.01680672268907563,0.0,0.08727272727272727
25fe012692240da59936ab2cd702848f6ab41d7f,0.0,0.0,0.0,0.043478260869565216,0.0,0.2675324675324675
260bb5e515632f23d4a975dca9caff206e84bb87,0.0,0.03162055335968379,0.043478260869565216,0.08313908313908314,0.0,0.15249266862170088
26455cd1ecb5229a5e1d69f5c4c845da30ed54c9,0.0,0.0,0.11515151515151516,0.047619047619047616,0.03463203463203463,0.23030303030303031
270e0b07846ed7becbdb27ff75dffe53de21d3e0,0.0,0.14285714285714285,0.045454545454545456,0.019801980198019802,0.0,0.19367588932806326
277a52b85746c8b6ed956104bcc81523056b5633,0.0,0.0,0.0,0.08879492600422835,0.14545454545454545,0.07851239669421488
27f00efeac6eafc4281f76529fd10d11c1827f52,0.0,,,,,
2892d3dbc857f6742361415ebd37d0dde3eeb077,0.0,0.0,0.06168831168831169,0.0273972602739726,0.0,0.1
2ac9c3d2e2b75c154ab4ea8cc2bad9087497e779,0.0,0.0,0.1,0.02398989898989899,0.0,0.10714285714285714
2adc3e45fc704d8286cf0b39376b823871ed8484,0.0,0.0,0.0,0.0,0.03305785123966942,0.1850649350649351
2c22b20e671dbf5ab6f9c84da21690f72cbed8ef,0.0,0.0,0.0625,0.04668304668304668,0.0,0.0
2c590c72ae298d0eb8d06d1eec09a191fb0dd949,0.0,0.0,0.15384615384615385,0.018867924528301886,0.0,0.0
2d1e7e329d49709107b3cc3a54e79ecd10734d88,0.0,0.14354066985645933,0.15151515151515152,0.0,0.20320855614973266,0.23232323232323238
2d7848bb411c2d1dfe75ddd2c095195b42110776,0.0,0.0,0.04278074866310161,0.0,0.0,0.24545454545454545
2d8ae2ab222603a73f98853020208a89c7cef84d,0.0,0.0,0.05555555555555555,0.0,0.03463203463203463,0.0
2e26f875a0ef7b1f5682286d9dd0543997d7c42c,0.0,0.0,0.006172839506172839,0.09440559440559441,0.09090909090909091,0.06643356643356643
2e5d899ce757dacb028d693fd162f019e1d137b9,0.0,0.0,0.07142857142857142,,0.0,0.047619047619047616
2fcd57e994ce4e99ea705980aa0f47d3307e3ab7,0.0,0.2077922077922078,0.0,0.019925280199252802,0.15019762845849804,0.12121212121212122
3041a53686abd2d37493352be2b24a14c40071a8,0.0,0.0,0.0,0.0625,0.0,0.0
3064ded73b27ebf4e4be83f9940854d520b6d6a9,0.0,,,,,
31581b9b01d2fa566b8c69efc227c6bd676e574e,0.0,0.0,0.0,0.027417027417027416,0.13636363636363635,0.0
343ccf52c9595fbe9cbe44606f9d7903307e24a3,0.0,0.0,0.26623376623376627,0.0,0.0,0.17768595041322313
347d33b6e5785dc56109485ce720e361d0a4a675,0.0,0.0,0.058823529411764705,0.08636363636363636,0.0,0.41065830721003127
34be5a53134a4e68dae61bf2fac1ba4c91030569,0.0,0.07655502392344497,0.0,0.03561387066541706,0.022727272727272728,0.19480519480519481
36705719323335eb34505b09f49cefde478d0252,0.0,0.0,0.0,0.008869179600886918,0.30303030303030304,0.13636363636363635
36e1da1b027e8da8c46ffbb07b0a8d1e7d197a86,0.0,0.4545454545454546,0.047619047619047616,0.13068181818181818,0.0,0.0
3822f5f3419d90d1d6abd392e34252539867b977,0.0,0.0,0.0,0.03140495867768595,0.0,0.32996632996633
38a2e1976989130b93cd07a1336fb4a7f6d78ccd,0.0,0.0,0.058823529411764705,0.03636363636363637,0.20909090909090908,0.08225108225108226
38da134c1fae87f8777176da8840445f10def983,0.0,0.1,0.0,0.0,0.0,0.03382663847780127
3932b8c4b8eceb9304e1273203288b7344a72e1c,0.0,0.0,0.0,0.04267161410018554,0.03305785123966942,0.20855614973262038
39d054a15ed725d77edf691e802c5b3222f42c9f,0.0,0.0,0.12396694214876035,0.045454545454545456,0.05555555555555555,0.13043478260869565
39f90f24f85a2f93c9d839d03aba91f924f421b8,0.0,,,,,
3d5924dc0067c7236dc1c9317ce16d9c52cd3c14,0.0,0.0,0.0,0.016666666666666666,0.05757575757575758,0.05714285714285714
3e11348b68914f93fc74cde47fbcf05cc4b2867d,0.0,0.0,0.0,0.06060606060606061,0.0,0.0
3e153ba5e93176a5402d30722e402771b771bf55,0.0,0.0,0.058823529411764705,0.020202020202020204,0.0,0.07308377896613191
406d5a7eb8631d2290294c40711318b956ed54fd,0.0,0.09090909090909091,0.1447811447811448,0.07102272727272728,0.3757575757575758,0.41735537190082633
409cbf4bc16c594da820d29c743f14a10e7919f1,0.0,0.0,0.0,0.05961251862891208,0.0,0.2589531680440772
4128c27a816942a5871946e8691a7183b59429a9,0.0,0.0,0.03333333333333333,0.03481624758220503,0.04,0.05397727272727273
42fe0cd21665026551f4802887b10b11b48e883a,0.0,0.18181818181818182,0.045454545454545456,0.032467532467532464,0.12337662337662338,0.3181818181818182
432d6f1cb419a77afaef67325d541f506d80cec7,0.0,0.0,0.0,0.008869179600886918,0.0,0.21717171717171718
43ddbe9de85fe609a1ecc56a76dbcddb0f52d8c1,0.0,0.14285714285714285,0.0,0.02660753880266075,0.19008264462809918,0.21700879765395895
444500e9b1f9ba58a2d0653d8ccdb0cf46debca7,0.0,0.09090909090909091,0.13636363636363635,0.07210031347962383,0.0,0.0
4542f79f46c1e57daf32196b082986d08d6addda,0.0,0.0,0.0,0.017316017316017316,0.0,0.2583732057416268
469ce5ae9862c2ae31c75a1404a8b03af40db5ba,0.0,0.0,0.0,0.006111535523300229,0.19377990430622014,0.0
4a181b8a0daafd8c1c8b971d48fb20139cc2e58e,0.0,0.0,0.0,0.023744911804613297,0.1272727272727273,0.24675324675324675
4b1bdce4f691e61e6694450ed8852dd984473389,0.0,0.2077922077922078,0.07142857142857142,0.05,0.0,
4b8cafbb2f0acbe010290da14340378e9c684d75,0.0,0.0,0.0,0.0136986301369863,0.0,0.16300940438871475
4bd4ddb37919a922702876e6b4117164cebbd9c3,0.0,,,,,
4be2bd63e16a633b451b15c7c4721b46d35da827,0.0,0.0,0.0,0.034482758620689655,0.0,0.0
4c0e060545d21fcedf84f937c59a97bbc71a69e3,0.0,0.0,0.0,0.02203856749311295,0.18636363636363637,0.09486166007905138
4c948f488d593c3e166696d2b6f6347110516450,0.0,0.0,0.0,0.026973026973026972,0.0,0.020202020202020204
4d304d0fc8d7287703d7e1350a77470f66984e3a,0.0,0.0,0.16,0.09641873278236913,0.0,0.1974921630094044
4d3e16e24096cd5e30e393ecb9f049662806f603,0.0,0.09090909090909091,0.10714285714285714,0.14031620553359686,0.12121212121212122,0.34387351778656133
4e6375572baa7b596e96b115bbff4f03ff44ed9a,0.0,0.27272727272727276,0.0967741935483871,0.037145650048875864,0.1111111111111111,0.0967741935483871
4ee624ba618e49234700248189f5f77acf310f5a,0.0,0.0,0.0,0.015625,0.0,0.0
50a9d11d5eaae9d4ded85ab934739b0729868a9b,0.0,0.0,0.03571428571428571,0.07765151515151515,0.08636363636363636,0.03636363636363636
50fa24df3a840e16ab9aac65494fb39960a78ac3,0.0,0.0,0.1,0.027187765505522515,0.0,0.13939393939393938
542af3c2f80579d059d762834b7c212e25ee3e33,0.0,0.0,0.0,0.0371900826446281,0.0,0.23636363636363641
556833fe62464359391055ea2e18e848d48ad897,0.0,0.058823529411764705,0.0,0.047337278106508875,0.16450216450216454,0.09262435677530018
55c22b2f9d6817c1fe72d44c330abca86d474e26,0.0,0.14285714285714285,0.0,0.038181818181818185,0.0,0.23347107438016526
57ee738221009ddeee88e1636ea1d3cc0e9985c5,0.0,0.0,0.0,0.0,0.0,0.4
58247ed7f5f7ef58de87e5c75e111bb8c1319e5f,0.0,0.0,0.04,0.09200438116100768,0.0,0.03571428571428571
585e11bbcd145d378d188bde0220988e63005f64,0.0,0.0,0.13286713286713286,0.09974747474747475,0.0,0.041666666666666664
5950ad0df7ed21fc66a3af04ed8cb667e6051a02,0.0,0.3333333333333333,0.0,0.027272727272727275,0.3106060606060606,0.10526315789473684
5a88a68dbd6e3787f79323650ab8bc39cd043192,0.0,0.0,0.0,0.046959662853702594,0.19191919191919193,0.2102272727272727
5bd06d8ef939a24e4be9a8a295565db039cfb173,0.0,0.1111111111111111,0.03305785123966942,0.05216095380029806,0.0,0.1724137931034483
5be9cd1cda5d6b1980de1fd652ef4229e3eb8577,0.0,0.0,0.038461538461538464,0.021505376344086023,0.030729833546734954,0.05113636363636364
5c687dece2a95d9523cd5a32fc08c4818c0997e3,0.0,0.0,0.06666666666666667,0.040106951871657755,0.0,0.0
5d62f611d889cb7019dd0fc8cf9ef3b15a83c810,0.0,0.0,0.13043478260869565,0.060606060606060615,0.0,0.0
5e2ba60bf6ae614bec98f4bde693868ba49a559e,0.0,0.0,0.05,0.041666666666666664,0.18636363636363637,0.02693602693602694
5f696a4f439ae9f07efbb9de1a05465fb9a33565,0.0,0.0,0.16666666666666666,0.022966507177033493,0.0,0.13636363636363635
6144b2ccc7cad06963c6033a19657dd7e935b237,0.0,0.10795454545454546,0.047619047619047616,,,
61462cc7f58a084c8e51fbd9ba9623cd545132ad,0.0,0.4090909090909091,0.1,0.05555555555555555,0.47474747474747475,0.41055718475073305
62c9c37ab7a39714cac0dde9affe3bd38751d13a,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
63f4115bbb9423cfd4cbababe99e05ccf5cce205,0.0,,,,,
6441d968337ce853fb844b4be2360a7680bd3d3d,0.0,0.0,0.06060606060606061,0.055681818181818186,0.0,0.13272727272727272
6507e9a59c7760b7c7d8d0a3a16ba7eeb9e1ba64,0.0,0.3,0.05263157894736842,0.05693296602387512,0.04278074866310161,0.13733075435203096
65fadf52b477dfc365a46cb400d773792dcb3341,0.0,0.2857142857142857,0.0,0.044733044733044736,0.0,0.14049586776859505
6605b28f4160ac2ecd5ed4dec5a815d066f309b3,0.0,0.0,0.0,0.0,0.0,0.0
6663a4284c794ea4550e61af7191209e73045a86,0.0,0.0,0.0,0.052447552447552455,0.0,0.0
66c9b4c37d28677a10b2259a87fcacfd63dbd9a0,0.0,0.0,0.0,0.02564102564102564,0.15789473684210525,0.17906336088154273
66e8f980b419372422e7a90d1913393cfbc8808a,0.0,,,,,
67aaf2c30b90ae3ed9eb57c5c86d88bc439f0930,0.0,0.0,0.0,0.04452690166975881,0.05555555555555555,0.36363636363636365
683d30cf12add9df08c8250cfd9b8153ff0acd3e,0.0,0.0,0.06666666666666667,0.04090909090909091,0.0,0.14
68b0463b34364f614b76a8a97ac7c98b37916506,0.0,0.0,0.0,0.02424242424242424,0.4204545454545454,0.551948051948052
6923d2c4a9b794f7653cdc3c892b733d71da9af5,0.0,0.0,0.0,0.014692378328741965,0.0,0.0
69b307789e8a056939d00817344cff7b2c6a801f,0.0,0.0,0.0,0.02831594634873324,0.13636363636363635,0.10671936758893281
69c72846174d65b49ebdd1cb6a25f0e2781d262c,0.0,0.0,0.0,0.01940755873340143,0.055944055944055944,0.045454545454545456
6b36b01b915e6699622925a14d422694d6194be0,0.0,0.0,0.058823529411764705,0.051457975986277875,0.09090909090909091,0.0
6bb42c027ec626db7c9c78943666e00a0846903a,0.0,0.0,0.0,0.08658008658008659,0.0,0.33333333333333326
6bdc06fda22c35736f923f79caf364818c92242a,0.0,0.0,0.0,0.07670454545454546,0.0,0.0
6c461bf548b9c9d93287748945b41d2251965d93,0.0,0.0,0.0,0.020833333333333332,0.05194805194805195,0.28295454545454535
6ca0204ff8eea819742c218f58750954f2f2268a,0.0,0.0,0.10795454545454546,0.03232323232323232,0.0,0.0
6d5aaa9492af40790519b44d5062cc519c34f643,0.0,0.0,0.025974025974025976,0.08102766798418973,0.0,0.15702479338842978
6d763f06e966f577fbcdec420126b548c6e079f3,0.0,0.0,0.0,0.0,0.13333333333333333,0.03125
6db5438b3419df449f02fef8ae541ad4c3e972cf,0.0,0.1,0.05,0.017992424242424244,0.10714285714285714,0.1184573002754821
6e187a8a1e51badcb72f58aa711583db4f2d3393,0.0,0.0,0.0,0.09239940387481373,0.08556149732620322,0.08425720620842574
6e2f133cfae940ff672310c4ff824c7ef8eddf5b,0.0,0.0,0.125,0.10214504596527067,0.24545454545454548,0.48803827751196166
6e4e0168083716fe8b485ddb5ddc86d02ebaae6f,0.0,0.0,0.0,0.07517482517482518,0.2121212121212121,0.055944055944055944
6fc87d4f53fe81c4bd7a3d4b3c53ac521ba7c6d3,0.0,0.0,0.0,0.01940755873340143,0.09090909090909091,0.0
713c5dddd704f0ddc8f58ea00009c7aba94363f6,0.0,0.0,0.0,0.022144522144522144,0.043478260869565216,0.1750841750841751
713df1cac37576e434673406ef25ccefacf3ae42,0.0,0.0,0.06643356643356643,0.05252525252525253,0.07407407407407407,0.42727272727272736
71fe42a113dd697e5b2febb2d566d6f80d376d03,0.0,0.0,0.12903225806451613,0.012987012987012988,0.22144522144522144,0.0
736f3aaa60c9d0eaab53014dd997f5c90600091f,0.0,0.0,0.06060606060606061,0.05764966740576497,0.0,0.11483253588516745
737a7201f8108e07db06622a15ebc3a749e50f3e,0.0,0.0,0.0,0.09740259740259741,0.0,0.07272727272727272
74a099cc415506833fc2b1b731514bd28ac8098f,0.0,0.0,0.0,0.0,0.2077922077922078,0.11363636363636365
752ac65f19eb98c6987504a1382f382be9b25d76,0.0,0.2,0.0,0.06176266481609995,0.08636363636363636,0.09595959595959597
76d73dd6aeff425bfefdd46f36c07ab5e12bc561,0.0,0.0,0.05263157894736842,0.01616161616161616,0.0,0.0
76e5bea3c4541fc766a846f0c38cf2039d386777,0.0,0.0,0.0,0.018890200708382526,0.0,0.06397306397306397
774cf3671ebe5091f067b093a88ad67c0d9c1f93,0.0,0.0,0.05263157894736842,0.0,0.06926406926406926,0.0
782609f05e6b3ee3cc234474e3e072029fc9a9db,0.0,0.0,0.0,0.03842549203373946,0.0,0.03333333333333333
7898f7da218b0f5200fb859306a3262df425f955,0.0,0.0,0.1111111111111111,0.07575757575757577,0.0,0.2254545454545455
7a42f9b84fd3650124336c71bb93e1a69d8185ca,0.0,0.0,0.0,0.051560379918588875,0.0,0.08522727272727273
7a9afe398c11e435a6d7fd72619249adeb381e2f,0.0,0.0,0.0,0.027972027972027972,0.0,0.3216783216783217
7adfe8a8f2ce49fabe8772d2c7d7deca8749b914,0.0,0.0,0.045454545454545456,0.044709388971684055,0.08080808080808081,0.0
7b882877d83362844ed860059e5e2274b5e1aa6a,0.0,0.34710743801652894,0.0,0.043248014121800536,0.16927899686520376,0.09090909090909091
7c8aacb1a1b8db047ada8a5e719c07f94ba911c0,0.0,0.14545454545454545,0.0,0.028708133971291863,0.0,0.03463203463203463
7d0d034b66e61ddcb7f9c81b42fa9d6c790e2fe1,0.0,0.14285714285714285,0.14285714285714285,0.06565656565656566,0.055944055944055944,0.3531468531468531
7dec407a0a131855a9137b0e04a6cc5b9cb8af66,0.0,0.0,0.0,0.04948216340621404,0.03636363636363636,0.12987012987012989
80ef8b175906556768725249bfe6689efaefc880,0.0,0.42857142857142855,0.047619047619047616,0.0,0.05555555555555555,0.0
8104778b1bd1b77512ff9909d781ad3440108d84,0.0,0.36363636363636365,0.0,0.045454545454545456,0.0,0.0
81db814e40730e5f149c4c26551a6f86ce1b8e64,0.0,0.0,0.0,0.11636363636363636,0.0,0.0
82090777057e5b8418e4c209a20c2928997d24cb,0.0,0.0,0.05194805194805195,0.008171603677221655,0.0,0.05714285714285714
8234cafa4dcd18c5bee3c95c4e76811026ea6a53,0.0,0.0,0.0,0.05483405483405483,0.0,0.12727272727272726
833518764076caa037d114455cff8b00883bb085,0.0,0.0,0.05,0.10981098109810979,0.13636363636363638,0.2873900293255132
842fbda27b35b29ea68ee1c0c3da3bd2be207210,0.0,0.011922503725782414,0.0,0.04595404595404596,0.0,0.0
86a8bdb0a8c9676a3c2341b787d4c693856791e1,0.0,0.0,0.14285714285714285,0.02964426877470356,0.24598930481283426,0.0
8982c55fca7a590586986a5acd7817979b1c7bb6,0.0,,,,,
89daac6f0b6f67287ebfb791365f69bb3fdaf8e7,0.0,0.0,0.0,0.1111111111111111,0.0,0.11188811188811189
8b25c7b3a77c29e1c3d4b80e6d0d846ad2d491f1,0.0,0.0,0.0,0.04385026737967915,0.17676767676767677,0.0839160839160839
8b6cb46c93fc50f8b057bfafe9cee7e1758aacd1,0.0,0.0,0.0,0.0,0.0,0.14325068870523416
8c1380e65b8b929a2468b924a87169041cf74873,0.0,0.0,0.05194805194805195,0.012987012987012988,0.24545454545454545,0.045454545454545456
8d6e3a4788b876ced6ef6f77912d1ee181b415fc,0.0,0.0,0.043478260869565216,0.038143674507310876,0.10227272727272728,0.437062937062937
8e98209674dd7406aa3526a9bd39a7c884c22e15,0.0,,0.045454545454545456,0.02040816326530612,0.0,0.016913319238900635
8f44159e06781fa522902f2d7f8f3174706f414e,0.0,0.06611570247933884,0.0,0.02077922077922078,0.2404692082111437,0.18414918414918416
91c12a36efaa95f40df93c9135741ad002737546,0.0,0.0,0.0,0.05314685314685315,0.0,0.0
91fbcb21c14a7530f2f3ef869853a53622ed7334,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
938b2ca6524c5956664ef117537fc37a8acbec18,0.0,0.07692307692307693,0.0,0.015151515151515152,0.17272727272727273,0.0
93e7a80b207ccc4059daf3a1abba11dfa8c6c23c,0.0,0.0,0.025,0.023310023310023312,0.19367588932806326,0.0
958c9425eca66a75a15a62f0ba018c486934007c,0.0,0.0,0.05555555555555555,0.08959156785243742,0.1038961038961039,0.18716577540106952
9626bfcdcbfdda64ce3a31191ceb88c9f8b52978,0.0,0.0,0.0,0.0,0.06611570247933884,0.0
96445cce79699a39851a184246b06b24c63497ff,0.0,0.0,0.0,0.06853146853146853,0.0,0.2768595041322314
96eef9f178b631ed0e867941742c25f4b9f65da7,0.0,0.0,0.05555555555555555,0.015625,0.0,0.0
9736fd16bf30e047b764208a284acb5d921d6bc2,0.0,0.0,0.0,0.07167832167832168,0.14285714285714285,0.19191919191919193
986b7ca95742aa90d2aeb25dff1d6a22d497659e,0.0,0.0,0.07142857142857142,0.011544011544011544,0.047619047619047616,0.05555555555555555
9896989b45c42b1ac66b11763e914661966205d9,0.0,0.0,0.0625,0.039256198347107446,0.0,0.22597402597402597
99802559e72cbc82cce3a1f791d612faeeb5e9ef,0.0,0.0,0.0,0.03285870755750274,0.04040404040404041,0.030303030303030304
9b6c40db29604939621b861681b84e5cca9d1938,0.0,0.0,0.0,0.022727272727272728,0.07272727272727272,0.041666666666666664
9c24a65c462341379b6429283ac93737801f9389,0.0,0.0,0.041666666666666664,0.0,0.12727272727272726,0.1443850267379679
9e9976283823c7044a8ba42785855e9e16dc9134,0.0,0.07692307692307693,0.0,0.1174825174825175,0.0,0.34848484848484845
9f96ba0c0123a5b84d857f849a02a083a2fbba6b,0.0,0.0,0.0,0.020202020202020204,0.045454545454545456,0.05
a0c979eb2ed3dd7ed0809650ab784850de9afadc,0.0,0.0,0.0,0.025,0.0,0.5090909090909091
a0cef07197a2d3435d6f57d5e90ea32e0e18d44e,0.0,0.0,0.0,0.040106951871657755,0.0,0.05194805194805195
a10b795c0a8f5add8833833866721769c75aa371,0.0,0.0,0.0,0.02999062792877226,0.24431818181818182,0.1875
a2ed97ccae0bb30d89307c34d163ec2761a8eacd,0.0,0.0,0.05714285714285714,0.059044048734770385,0.0,0.1171960569550931
a301279665527c8fa4add8ad5a7d04c50fc2ea12,0.0,0.3333333333333333,0.07142857142857142,0.04656319290465632,0.16363636363636364,0.08766233766233766
a4e9bd7a39a4a3fa3ba6fa3d9fcc4226d3d63a46,0.0,0.0,0.0,0.022727272727272728,0.12337662337662338,0.0
a89be8df0626f0b9957032dd58fdeab74412a8b5,0.0,0.0,0.046511627906976744,0.02467532467532468,0.2727272727272727,0.2617079889807163
a89caf8c7abe4da1a5f1ff069ce7e210c9a54df4,0.0,,,,,
a96f6211648f9ecbd94850e4271c8cfe29f7ddfb,0.0,0.0,0.047619047619047616,0.014545454545454545,0.0,0.0
ac39e2fbeae46c23551eb54e9ffe6735af6ebbac,0.0,0.0,0.0,0.012890094979647219,0.10526315789473684,0.16512059369202228
ad32cd8b3114fa67f291bfe5cac9bd96401fdb0d,0.0,0.0,0.1,0.007575757575757576,0.16205533596837945,0.07012987012987013
ade33521e7d76a3811bb51f5b3a319d05e6e6ef7,0.0,,,,,
af8848d505a376b4e59386d65856ccdd1ddf1afd,0.0,0.08225108225108226,0.058823529411764705,0.03496503496503497,0.0,0.03125
b0562a7e84830696ceb1f739f48ce79230064a56,0.0,0.0,0.08264462809917356,0.07169253510716926,0.3203463203463204,0.16042780748663102
b153914f2e02d75d24451557bd564a3fac4473ae,0.0,0.0,0.0,0.012121212121212121,0.08333333333333333,0.0
b39d544b1afbe0322c1ceb413137cd994e42fd7c,0.0,0.0,0.0,0.0601965601965602,0.0,0.0
b4821e2a765f1e58c10bfb4aa61c636dd21fae1a,0.0,0.0,0.0,0.0672348484848485,0.0,0.2945454545454546
b5cd0e6c19a855f779db1522e8aae08c8e5bef43,0.0,0.0,0.0,0.0,0.0,0.0
b5e0812e60445d3fe7535f892e0b7735479b52fc,0.0,0.0,0.045454545454545456,0.015625,0.0,0.0
b6ebdf3e5f0e4bbfda909dac06134289016c7359,0.0,0.0,0.0,0.08203991130820398,0.15789473684210525,0.0
b736d508e99ced70c414fb27044a0f8eef9cf0fc,0.0,0.2222222222222222,0.05,0.08556149732620322,0.17897727272727273,0.048484848484848485
b73f677e519a4bf4d446832eb58b3f0a04112b43,0.0,0.3106060606060606,0.03203014601978333,0.026434558349451968,0.055944055944055944,0.09090909090909091
b86d77222bb623cd350b6ffd4406591ce46dbbac,0.0,0.0,0.0,0.09090909090909091,0.0,0.047619047619047616
b8dd4bb13b8b9d3dacaf062bc30800dbdccecf4b,0.0,0.0,0.08522727272727273,0.007992007992007992,0.055944055944055944,0.03571428571428571
b99245183799dac29608c895bd5481a4f83d71d6,0.0,0.0,0.043478260869565216,0.0674931129476584,0.0,0.0
b9c2d0d2342a353dad6ddd8bb452466719b8f726,0.0,0.0,0.0,0.018648018648018648,0.0,0.19886363636363635
