"student";"snapshot";"file";"line";"error"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"105";" class, interface, or enum expected
    public static double[] getDictionaryFrequencies(String filename) {
                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"108";" class, interface, or enum expected
    }
    ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"113";" class, interface, or enum expected
    public static double[] findFrequencies(int[] symbols) {
                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"116";" class, interface, or enum expected
    }
    ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"121";" class, interface, or enum expected
    public static double scoreFrequencies(double[] english, double[] currentFreqs) {
                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"124";" class, interface, or enum expected
    }
    ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"126";" class, interface, or enum expected
    public static void main(String[] args) {
                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"129";" class, interface, or enum expected
        int[] arr = {2, 14, 13, 18, 20, 11};
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"130";" class, interface, or enum expected
        symbolArrayToString(arr);
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"132";" class, interface, or enum expected
        int tester = shift(25, 5);
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"133";" class, interface, or enum expected
        System.out.println(tester);
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T00_56_11.894Z";"hw3.java";"134";" class, interface, or enum expected
    }
    ^
21 errors
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T21_35_33.698Z";"hw3.java";"113";" cannot find symbol
        return symbolArrayToString;
               ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T21_35_33.698Z";"hw3.java";"160";" method encrypt in class Caesar cannot be applied to given types;
        System.out.println(encrypt('ET TU, BRUTE?'), 6);
                           ^
  required"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T22_37_37.174Z";"hw3.java";"102";" '.class' expected
            stringToInteger[i] = int symbol;
                                     ^
1 error
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T22_59_34.693Z";"hw3.java";"101";" not a statement
        int[] = stringToSymbolArray(message);
           ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T22_59_34.693Z";"hw3.java";"101";" ';' expected
        int[] = stringToSymbolArray(message);
             ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T22_59_34.693Z";"hw3.java";"103";" '.class' expected
            stringToInteger[i] = int symbol;
                                     ^
3 errors
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_38_14.623Z";"hw3.java";"103";" cannot find symbol
            symbol = encryptArray[i];
            ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_38_14.623Z";"hw3.java";"104";" cannot find symbol
            symbol = shift(symbol, key);
            ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_38_14.623Z";"hw3.java";"104";" cannot find symbol
            symbol = shift(symbol, key);
                           ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_38_14.623Z";"hw3.java";"105";" cannot find symbol
            encryptArray[i] = symbol;
                              ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_38_14.623Z";"hw3.java";"110";" incompatible types"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_54_00.006Z";"hw3.java";"104";" cannot find symbol
            symbolNew = shift(symbol, key);
                              ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-07T23_54_00.006Z";"hw3.java";"110";" incompatible types"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"183";" ';' expected
                numberOfLetters++
                                 ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"223";" ';' expected
            int [] decryptArray = new int [message.charAt]
                                                          ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"226";" '.class' expected
            scoreFrequencies(double[] english, double[] currentFreqs)
                                      ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"226";" ';' expected
            scoreFrequencies(double[] english, double[] currentFreqs)
                                             ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"226";" ';' expected
            scoreFrequencies(double[] english, double[] currentFreqs)
                                                                    ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"235";" ';' expected
            cipherFrequencies = findFrequencies()
                                                 ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"242";" ';' expected
            frequencyScore = englishArray[i] - cipherFrequencies[i]
                                                                   ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"250";" ')' expected
            String crackedCode = decrypt(String cipher, maxScore);
                                               ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"250";" illegal start of expression
            String crackedCode = decrypt(String cipher, maxScore);
                                                      ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-08T23_52_59.520Z";"hw3.java";"250";" ';' expected
            String crackedCode = decrypt(String cipher, maxScore);
                                                                ^
10 errors
"
"084446117d0ab708d724abbe76e58340d13dc899";"2020-10-07T11_34_58.211Z";"hw3.java";"64";" not a statement
            symbol
            ^
/"
"084446117d0ab708d724abbe76e58340d13dc899";"2020-10-07T11_34_58.211Z";"hw3.java";"64";" ';' expected
            symbol
                  ^
2 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" illegal start of expression
    public static int stringToSymbolArray(String str) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" illegal start of expression
    public static int stringToSymbolArray(String str) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" ';' expected
    public static int stringToSymbolArray(String str) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" ')' expected
    public static int stringToSymbolArray(String str) {
                                                ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" illegal start of expression
    public static int stringToSymbolArray(String str) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"22";" ';' expected
    public static int stringToSymbolArray(String str) {
                                                     ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T20_52_53.511Z";"hw3.java";"107";" class, interface, or enum expected
}
^
7 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" illegal start of expression
    public static int stringToSymbolArray(String str) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" illegal start of expression
    public static int stringToSymbolArray(String str) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" ';' expected
    public static int stringToSymbolArray(String str) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" ')' expected
    public static int stringToSymbolArray(String str) {
                                                ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" illegal start of expression
    public static int stringToSymbolArray(String str) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"23";" ';' expected
    public static int stringToSymbolArray(String str) {
                                                     ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"28";" array dimension missing
        int[] symbolArray = new int[str.length()];
        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"28";" illegal start of expression
        int[] symbolArray = new int[str.length()];
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"28";" ';' expected
        int[] symbolArray = new int[str.length()];
            ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T22_57_32.853Z";"hw3.java";"111";" class, interface, or enum expected
}
^
10 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"12";" ';' expected
       int[] symbol = stringToSymbolArray()
                                           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"24";" illegal start of expression
    public static int stringToSymbolArray(String str) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
          ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
                                         ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"45";" illegal start of expression
    public static String symbolArrayToString(int[] symbols) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"45";" illegal start of expression
    public static String symbolArrayToString(int[] symbols) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"45";" ';' expected
    public static String symbolArrayToString(int[] symbols) {
                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"45";" '.class' expected
    public static String symbolArrayToString(int[] symbols) {
                                                   ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"45";" ';' expected
    public static String symbolArrayToString(int[] symbols) {
                                                          ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" illegal start of expression
    public static int shift(int symbol, int offset) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" illegal start of expression
    public static int shift(int symbol, int offset) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" ';' expected
    public static int shift(int symbol, int offset) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" '.class' expected
    public static int shift(int symbol, int offset) {
                                ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" ';' expected
    public static int shift(int symbol, int offset) {
                                      ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"53";" ';' expected
    public static int shift(int symbol, int offset) {
                                                  ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" illegal start of expression
    public static int unshift(int symbol, int offset) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" illegal start of expression
    public static int unshift(int symbol, int offset) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" ';' expected
    public static int unshift(int symbol, int offset) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" '.class' expected
    public static int unshift(int symbol, int offset) {
                                  ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" ';' expected
    public static int unshift(int symbol, int offset) {
                                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"61";" ';' expected
    public static int unshift(int symbol, int offset) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" illegal start of expression
    public static String encrypt(String message, int key) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" illegal start of expression
    public static String encrypt(String message, int key) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" ';' expected
    public static String encrypt(String message, int key) {
                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" ')' expected
    public static String encrypt(String message, int key) {
                                       ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" illegal start of expression
    public static String encrypt(String message, int key) {
                                               ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" ';' expected
    public static String encrypt(String message, int key) {
                                                ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" not a statement
    public static String encrypt(String message, int key) {
                                                     ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"69";" ';' expected
    public static String encrypt(String message, int key) {
                                                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" illegal start of expression
    public static String decrypt(String cipher, int key) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" illegal start of expression
    public static String decrypt(String cipher, int key) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" ';' expected
    public static String decrypt(String cipher, int key) {
                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" ')' expected
    public static String decrypt(String cipher, int key) {
                                       ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" illegal start of expression
    public static String decrypt(String cipher, int key) {
                                              ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" ';' expected
    public static String decrypt(String cipher, int key) {
                                               ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" not a statement
    public static String decrypt(String cipher, int key) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"77";" ';' expected
    public static String decrypt(String cipher, int key) {
                                                       ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" illegal start of expression
    public static double[] getDictionaryFrequencies(String filename) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" illegal start of expression
    public static double[] getDictionaryFrequencies(String filename) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" ';' expected
    public static double[] getDictionaryFrequencies(String filename) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" illegal start of expression
    public static double[] getDictionaryFrequencies(String filename) {
                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" ';' expected
    public static double[] getDictionaryFrequencies(String filename) {
                         ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" ')' expected
    public static double[] getDictionaryFrequencies(String filename) {
                                                          ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" illegal start of expression
    public static double[] getDictionaryFrequencies(String filename) {
                                                                   ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"85";" ';' expected
    public static double[] getDictionaryFrequencies(String filename) {
                                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_33_37.898Z";"hw3.java";"110";" class, interface, or enum expected
}
^
47 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"12";" ';' expected
       int[] symbol = stringToSymbolArray()
                                           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"24";" illegal start of expression
    public static int stringToSymbolArray(String str) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
          ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
                                         ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"24";" ';' expected
    public static int stringToSymbolArray(String str) {
                                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"46";" illegal start of expression
    public static String symbolArrayToString(int[] symbols) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"46";" illegal start of expression
    public static String symbolArrayToString(int[] symbols) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"46";" ';' expected
    public static String symbolArrayToString(int[] symbols) {
                        ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"46";" '.class' expected
    public static String symbolArrayToString(int[] symbols) {
                                                   ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"46";" ';' expected
    public static String symbolArrayToString(int[] symbols) {
                                                          ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" illegal start of expression
    public static int shift(int symbol, int offset) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" illegal start of expression
    public static int shift(int symbol, int offset) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" ';' expected
    public static int shift(int symbol, int offset) {
                 ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" '.class' expected
    public static int shift(int symbol, int offset) {
                                ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" ';' expected
    public static int shift(int symbol, int offset) {
                                      ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"54";" ';' expected
    public static int shift(int symbol, int offset) {
                                                  ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"62";" illegal start of expression
    public static int unshift(int symbol, int offset) {
    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-07T23_51_25.682Z";"hw3.java";"62";" illegal start of expression
    public static int unshift(int symbol, int offset) {
           ^
/"
