"student";"snapshot";"file";"line";"error"
"04810dc49618a521e56f3207dc85b34ec4e67375";"2020-10-26T17_33_09.828Z";"Space.java";"36";" cannot find symbol
            bodies[i].mass = inStream.readDouble();
                     ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-27T19_15_21.624Z";"Body.java";"159";" illegal start of expression
    Body b = new Body(........);
                      ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-27T19_15_21.624Z";"Body.java";"159";" ';' expected
    Body b = new Body(........);
                         ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-27T19_15_21.624Z";"Body.java";"159";" illegal '.'
    Body b = new Body(........);
                             ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-27T19_15_21.624Z";"Body.java";"159";" ';' expected
    Body b = new Body(........);
                              ^
4 errors
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-28T22_49_50.868Z";"Space.java";"33";" cannot find symbol
        m[i] = inStream.readDouble();
        ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-28T22_49_50.868Z";"Space.java";"33";" cannot find symbol
        m[i] = inStream.readDouble();
          ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T01_49_53.363Z";"Space.java";"33";" illegal start of expression
        Object  = new Object(...)
                             ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T01_49_53.363Z";"Space.java";"33";" ';' expected
        Object  = new Object(...)
                                ^
2 errors
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T03_11_46.996Z";"Space.java";"31";" ';' expected
        double[] bodyArray = new double[numBodies]
                                                  ^
1 error
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T03_41_45.402Z";"Space.java";"31";" ';' expected
        double[] bodyArray = new double[numBodies]
                                                  ^
1 error
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T03_54_55.966Z";"Space.java";"31";" ';' expected
        double[] bodyArray = new double[numBodies]
                                                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T03_54_55.966Z";"Space.java";"68";" ';' expected
        PennDraw.picture(0.0, 0.0, 'starfield.jpg')
                                                   ^
2 errors
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                               ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                                  ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                                      ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                                          ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                                              ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T04_20_31.027Z";"Space.java";"47";" cannot find symbol
        Space Body = new Space(m, px, py, vx, vy, img);
                                                  ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                 ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                    ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                        ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                            ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                                ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T05_05_17.564Z";"Space.java";"47";" cannot find symbol
        Object Body = new Object(m, px, py, vx, vy, img);
                                                    ^
  symbol"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T06_05_58.002Z";"Space.java";"74";" no suitable method found for picture(Body)
            PennDraw.picture(bodies[d]);
                    ^
    method PennDraw.picture(double,double,String) is not applicable
      (actual and formal argument lists differ in length)
    method PennDraw.picture(double,double,String,double) is not applicable
      (actual and formal argument lists differ in length)
    method PennDraw.picture(double,double,String,double,double) is not applicable
      (actual and formal argument lists differ in length)
    method PennDraw.picture(double,double,String,double,double,double) is not applicable
      (actual and formal argument lists differ in length)
1 error
"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T19_10_39.434Z";"Space.java";"99";" class, interface, or enum expected
    }
    ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T19_10_39.434Z";"Space.java";"100";" class, interface, or enum expected
    public static void main(String[] args) {
                  ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T19_10_39.434Z";"Space.java";"102";" class, interface, or enum expected
        System.out.println(s.radius);
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T19_10_39.434Z";"Space.java";"104";" class, interface, or enum expected
        s.draw();
        ^
/"
"04ddc6d8c8a0d19b0bbecc287f15f39b8c9d0795";"2020-10-29T19_10_39.434Z";"Space.java";"105";" class, interface, or enum expected
    }
    ^
5 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"33";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"34";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"35";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"36";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"37";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-27T20_50_41.807Z";"Body.java";"38";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" '(' expected
        for int(i = 0; i < numBodies; i++) {
           ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" not a statement
        for int(i = 0; i < numBodies; i++) {
            ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" ';' expected
        for int(i = 0; i < numBodies; i++) {
               ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" ')' expected
        for int(i = 0; i < numBodies; i++) {
                     ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" not a statement
        for int(i = 0; i < numBodies; i++) {
                         ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" ')' expected
        for int(i = 0; i < numBodies; i++) {
                                    ^
/"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T00_05_38.102Z";"Space.java";"36";" ';' expected
        for int(i = 0; i < numBodies; i++) {
                                         ^
7 errors
"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                 ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                       ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                              ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                                     ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                                            ^
  symbol"
"0b2b215d3895dc070ff308ca5d5733bb0abda40f";"2020-10-28T02_38_18.008Z";"Space.java";"37";" cannot find symbol
            bodies[i] = new Body(m[i], px[i], py[i], vx[i], vy[i], img[i]);
                                                                   ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"33";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"34";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"35";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"36";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"37";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-27T23_20_51.339Z";"Body.java";"38";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"33";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"34";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"35";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"36";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"37";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"38";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"59";" cannot find symbol
        return posX - posX; // dummy return
               ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"59";" cannot find symbol
        return posX - posX; // dummy return
                      ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"69";" cannot find symbol
        return posY - posY; // dummy return
               ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T00_43_58.544Z";"Body.java";"69";" cannot find symbol
        return posY - posY; // dummy return
                      ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"33";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"34";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"35";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"36";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"37";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"38";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"59";" cannot find symbol
        return this.posX - posX; 
                   ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"59";" cannot find symbol
        return this.posX - posX; 
                           ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"69";" cannot find symbol
        return this.posY - posY; 
                   ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T17_15_34.149Z";"Body.java";"69";" cannot find symbol
        return this.posY - posY; 
                           ^
  symbol"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T18_46_08.252Z";"Body.java";"79";" ')' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                             ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T18_46_08.252Z";"Body.java";"79";" ';' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                                                ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T18_46_08.252Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                              ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T18_46_08.252Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                                                  ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T18_46_08.252Z";"Body.java";"130";" ';' expected
        PennDraw.picture()
                          ^
5 errors
"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T19_06_22.243Z";"Body.java";"79";" ')' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                             ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T19_06_22.243Z";"Body.java";"79";" ';' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                                                ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T19_06_22.243Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                              ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T19_06_22.243Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                                                  ^
4 errors
"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T21_44_41.525Z";"Body.java";"79";" ')' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                             ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T21_44_41.525Z";"Body.java";"79";" ';' expected
        return Math.sqrt((distanceToX(other))(distanceToX(other))
                                                                ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T21_44_41.525Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                              ^
/"
"0c51503c95c50eeaf97615b29561f75e0d6d60c3";"2020-10-28T21_44_41.525Z";"Body.java";"80";" ';' expected
                         + (distanceToY(other))(distanceToY(other)));
                                                                  ^
4 errors
"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"34";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"35";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"36";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"37";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"38";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"39";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"62";" cannot find symbol
        double dx = other.posX - this.posX; 
                         ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"62";" cannot find symbol
        double dx = other.posX - this.posX; 
                                     ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"75";" cannot find symbol
        double dy = other.posY - this.posY;
                         ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"75";" cannot find symbol
        double dy = other.posY - this.posY;
                                     ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"89";" cannot find symbol
        double d = (yDistance * yDistance) + (xDistance * xDistance);
                    ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"89";" cannot find symbol
        double d = (yDistance * yDistance) + (xDistance * xDistance);
                                ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"89";" cannot find symbol
        double d = (yDistance * yDistance) + (xDistance * xDistance);
                                              ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T05_37_26.263Z";"Body.java";"89";" cannot find symbol
        double d = (yDistance * yDistance) + (xDistance * xDistance);
                                                          ^
  symbol"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"32";" illegal start of expression
    }
    ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"40";" illegal start of expression
    public String toString() {
    ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"40";" ';' expected
    public String toString() {
                 ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"40";" ';' expected
    public String toString() {
                            ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"56";" illegal start of expression
    public void draw() {
    ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"56";" illegal start of expression
    public void draw() {
           ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"56";" ';' expected
    public void draw() {
                    ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"66";" illegal start of expression
    public void simulate(double timeStep) {
    ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"66";" illegal start of expression
    public void simulate(double timeStep) {
           ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"66";" ';' expected
    public void simulate(double timeStep) {
                        ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"66";" ';' expected
    public void simulate(double timeStep) {
                                        ^
/"
"0ca06f2f6d203a8c20ee3d33c95ce3a1c9550356";"2020-10-27T21_48_54.717Z";"Space.java";"69";" reached end of file while parsing
}
 ^
12 errors
"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"34";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"35";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"36";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"37";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"38";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T02_33_48.762Z";"Body.java";"39";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"34";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"35";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"36";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"37";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"38";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"39";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"60";" cannot find symbol
        return this.posX - other.posX; // dummy return
                   ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-27T13_01_42.386Z";"Body.java";"60";" cannot find symbol
        return this.posX - other.posX; // dummy return
                                ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"34";" cannot find symbol
        this.mass = mass;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"35";" cannot find symbol
        this.posX = posX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"36";" cannot find symbol
        this.posY = posY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"37";" cannot find symbol
        this.velX = velX;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"38";" cannot find symbol
        this.velY = velY;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"39";" cannot find symbol
        this.imageFile = imageFile;
            ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"60";" cannot find symbol
        return this.posX - other.posX;
                   ^
  symbol"
"0de822bddc1dd72a3230320f51b10b9f7a509869";"2020-10-29T04_31_10.598Z";"Body.java";"60";" cannot find symbol
        return this.posX - other.posX;
                                ^
  symbol"
